DIRECTORIO,PER,PERIODO,MES,DPTO,P3271,P6040,P6080,P3042,P7495,RAMA2D_R4
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,38.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,1,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,1,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,1,38.0
8038530,2024,20241249,12,5,1,42,6,6.0,1,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,1,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,38.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,38.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,38.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,38.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,85.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,38.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,42,6,6.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,1,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,1,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,1,38.0
8038530,2024,20241249,12,5,1,10,6,3.0,1,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,1,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,10,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,38.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,38.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,38.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,1,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,1,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,1,38.0
8038530,2024,20241249,12,5,1,20,6,4.0,1,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,1,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,38.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,38.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,38.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,38.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,85.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,38.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,20,6,4.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,1,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,1,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,1,38.0
8038530,2024,20241249,12,5,1,18,6,3.0,1,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,1,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,85.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,38.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038530,2024,20241249,12,5,1,18,6,3.0,2,56.0
8038531,2024,20241249,12,5,2,46,6,5.0,2,
8038531,2024,20241249,12,5,2,46,6,5.0,2,
8038531,2024,20241249,12,5,1,17,6,4.0,2,
8038531,2024,20241249,12,5,1,17,6,4.0,2,
8038532,2024,20241249,12,5,1,62,6,5.0,2,47.0
8038533,2024,20241249,12,5,2,77,6,4.0,1,
8038534,2024,20241249,12,5,1,84,6,11.0,1,97.0
8038534,2024,20241249,12,5,1,84,6,11.0,1,97.0
8038534,2024,20241249,12,5,1,84,6,11.0,2,97.0
8038534,2024,20241249,12,5,2,79,6,10.0,1,97.0
8038534,2024,20241249,12,5,2,79,6,10.0,1,97.0
8038534,2024,20241249,12,5,2,79,6,10.0,2,97.0
8038534,2024,20241249,12,5,2,58,6,4.0,1,97.0
8038534,2024,20241249,12,5,2,58,6,4.0,1,97.0
8038534,2024,20241249,12,5,2,58,6,4.0,2,97.0
8038535,2024,20241249,12,5,1,32,6,9.0,2,43.0
8038535,2024,20241249,12,5,1,32,6,9.0,2,55.0
8038535,2024,20241249,12,5,1,32,6,9.0,2,43.0
8038535,2024,20241249,12,5,1,32,6,9.0,2,55.0
8038535,2024,20241249,12,5,1,32,6,9.0,2,43.0
8038535,2024,20241249,12,5,1,32,6,9.0,2,55.0
8038535,2024,20241249,12,5,2,63,6,3.0,2,43.0
8038535,2024,20241249,12,5,2,63,6,3.0,2,55.0
8038535,2024,20241249,12,5,2,63,6,3.0,2,43.0
8038535,2024,20241249,12,5,2,63,6,3.0,2,55.0
8038535,2024,20241249,12,5,2,63,6,3.0,2,43.0
8038535,2024,20241249,12,5,2,63,6,3.0,2,55.0
8038535,2024,20241249,12,5,2,22,6,5.0,2,43.0
8038535,2024,20241249,12,5,2,22,6,5.0,2,55.0
8038535,2024,20241249,12,5,2,22,6,5.0,2,43.0
8038535,2024,20241249,12,5,2,22,6,5.0,2,55.0
8038535,2024,20241249,12,5,2,22,6,5.0,2,43.0
8038535,2024,20241249,12,5,2,22,6,5.0,2,55.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,46.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,64.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,49.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,47.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,47.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,46.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,64.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,49.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,47.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,47.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,46.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,64.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,49.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,47.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,47.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,46.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,64.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,49.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,47.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,47.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,46.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,64.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,49.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,47.0
8038536,2024,20241249,12,5,1,56,6,3.0,2,47.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,46.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,64.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,49.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,47.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,47.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,46.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,64.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,49.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,47.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,47.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,46.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,64.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,49.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,47.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,47.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,46.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,64.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,49.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,47.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,47.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,46.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,64.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,49.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,47.0
8038536,2024,20241249,12,5,2,50,6,3.0,2,47.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,46.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,64.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,49.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,47.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,47.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,46.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,64.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,49.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,47.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,47.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,46.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,64.0
8038536,2024,20241249,12,5,1,30,6,5.0,2,49.0
